# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7883630128306108,1.553790599998394,3.9328454868352334,5.005626972713697,45.12416604942615,0.0,-0.10785397541784993,-9.271795463503139,-22.886619465776516,-418.7237722605152
 0.7919428402305184,1.5679336554809504,3.950764632652805,5.00558932479102,45.036868878098105,0.0,-0.11395487427343232,-8.77540347770049,-24.385860427322708,-418.802582935953
 0.7955147360101955,1.582109238023427,3.9686439406017704,5.005551407936523,44.94442078609445,0.0,-0.11998909473599216,-8.334090712162345,-25.882079911081075,-418.88665740791254
 0.7990787721541484,1.5963172102684524,3.986483770410789,5.00551315656209,44.84685416789664,0.0,-0.12595783075965605,-7.939164988543905,-27.375316707535056,-418.97352780430623
 0.8026350208149625,1.6105574415965875,4.004284482422827,5.005474506938092,44.74420091533798,0.0,-0.13186220741254853,-7.583674045978666,-28.865600341670454,-419.06058216812545
 0.8061835544006256,1.6248298084650654,4.022046438038965,5.005435396722727,44.636492450417734,0.0,-0.13770328077080865,-7.2619911043687155,-30.35295068233493,-419.1450650696157
 0.8097244456587281,1.6391341947433358,4.039770000148408,5.005395765511642,44.52375975850991,0.0,-0.14348203819082936,-6.969513484816909,-31.837377566977782,-419.22408129480937
 0.8132577677576723,1.6534704920454797,4.057455533541031,5.00535555417022,44.4060334219547,0.0,-0.14919939831256115,-6.7024398979483655,-33.318880435607454,-419.29459787217337
 0.8167835943649975,1.6678386000595113,4.075103405306697,5.005314705210238,44.28334365395632,0.0,-0.1548562111505739,-6.457603428174111,-34.797447992331605,-419.35345137288533
 0.8203019997229362,1.6822384268736197,4.092713985219921,5.005273162595748,44.15572033283405,0.0,-0.16045325851247805,-6.232344604720088,-36.27305785966595,-419.39734544937556
